epoch,loss,val_loss,T0,T1,T2
968,-26560.169921875,-26597.173828125,11.324934005737305,21.356931686401367,53.605979919433594
969,-26327.794921875,-25331.703125,11.304402351379395,21.38405990600586,53.65598678588867
970,-26028.26171875,-25455.197265625,11.287569046020508,21.380382537841797,53.58530044555664
971,-26326.5546875,-25714.029296875,11.307283401489258,21.45966911315918,53.70281219482422
972,-26589.32421875,-26509.203125,11.294783592224121,21.481239318847656,53.64879608154297
973,-26604.9375,-24348.818359375,11.284241676330566,21.5112247467041,53.653961181640625
974,-24716.46875,-25249.037109375,11.279659271240234,21.536115646362305,53.73290252685547
975,-25699.265625,-25304.4921875,11.271748542785645,21.514738082885742,53.636024475097656
976,-22726.220703125,-23597.3359375,11.28173542022705,21.508872985839844,53.637535095214844
977,-25180.859375,-25526.62109375,11.244361877441406,21.406753540039062,53.462059020996094
978,-26633.853515625,-25528.19921875,11.281049728393555,21.534404754638672,53.54468536376953
979,-26576.6015625,-25618.083984375,11.283527374267578,21.599544525146484,53.682640075683594
980,-26435.091796875,-26330.8359375,11.277451515197754,21.63468360900879,53.72871398925781
981,-26775.634765625,-26334.265625,11.265116691589355,21.653045654296875,53.7296028137207
982,-26628.6171875,-24553.123046875,11.262372970581055,21.683502197265625,53.73268508911133
983,-26224.919921875,-25952.07421875,11.26393985748291,21.690753936767578,53.667633056640625
984,-26610.701171875,-25449.1328125,11.263895988464355,21.708717346191406,53.68822479248047
985,-26586.166015625,-26285.40234375,11.270206451416016,21.74738883972168,53.75848388671875
986,-26641.888671875,-26403.783203125,11.272064208984375,21.768550872802734,53.789024353027344
987,-26594.265625,-26039.58203125,11.266729354858398,21.783418655395508,53.798805236816406
988,-26369.474609375,-26606.0078125,11.247246742248535,21.757450103759766,53.739070892333984
989,-26561.95703125,-20608.001953125,11.246939659118652,21.779380798339844,53.732330322265625
990,-25344.908203125,-24860.54296875,11.24552059173584,21.74554443359375,53.64207458496094
991,-26035.19921875,-25840.984375,11.250496864318848,21.735843658447266,53.616966247558594
992,-26512.31640625,-26248.552734375,11.247103691101074,21.75156593322754,53.69556427001953
993,-26738.775390625,-26053.478515625,11.251296997070312,21.804946899414062,53.75556945800781
994,-26657.138671875,-26712.18359375,11.244598388671875,21.8271541595459,53.821754455566406
995,-26240.150390625,-24869.564453125,11.236433029174805,21.809280395507812,53.771568298339844
996,-25979.29296875,-24190.001953125,11.22929859161377,21.787078857421875,53.74217987060547
997,-25605.47265625,-25106.3828125,11.219351768493652,21.792436599731445,53.776580810546875
998,-26144.8515625,-26490.083984375,11.2124605178833,21.763164520263672,53.719512939453125
999,-26656.3984375,-25463.12890625,11.226564407348633,21.805665969848633,53.73306655883789
1000,-26907.708984375,-24067.7734375,11.223736763000488,21.83930206298828,53.762351989746094
1001,-26513.369140625,-26596.466796875,11.241687774658203,21.866628646850586,53.79857635498047
1002,-26795.966796875,-26132.412109375,11.250166893005371,21.894145965576172,53.81582260131836
1003,-26795.125,-26563.13671875,11.232821464538574,21.88166618347168,53.788448333740234
1004,-26724.1640625,-26714.369140625,11.246387481689453,21.922683715820312,53.897705078125
1005,-26590.53125,-25779.119140625,11.248201370239258,21.915008544921875,53.857994079589844
1006,-26571.9921875,-25703.990234375,11.251008033752441,21.916610717773438,53.894386291503906
1007,-26624.42578125,-25907.857421875,11.231074333190918,21.868574142456055,53.726688385009766
1008,-26557.3046875,-25784.517578125,11.234962463378906,21.89289093017578,53.80243682861328
1009,-26669.431640625,-25680.1796875,11.243308067321777,21.900638580322266,53.75590133666992
1010,-26507.50390625,-26188.65625,11.23850154876709,21.888912200927734,53.70795822143555
1011,-26395.30859375,-26391.74609375,11.228625297546387,21.899715423583984,53.68478012084961
1012,-26661.91796875,-26114.46875,11.228299140930176,21.911666870117188,53.65441131591797
1013,-26592.669921875,-25335.931640625,11.237358093261719,21.93548011779785,53.72900390625
1014,-26449.689453125,-25477.404296875,11.22672176361084,21.89548110961914,53.570526123046875
1015,-26706.130859375,-26551.240234375,11.226972579956055,21.911088943481445,53.58690643310547
1016,-26709.537109375,-25772.51953125,11.232641220092773,21.935033798217773,53.65687561035156
1017,-26832.93359375,-24473.896484375,11.221668243408203,21.933109283447266,53.72331237792969
1018,-26365.81640625,-26621.505859375,11.23312759399414,21.943538665771484,53.76469421386719
1019,-26738.048828125,-26115.47265625,11.233851432800293,21.96148681640625,53.819053649902344
1020,-26593.900390625,-24535.1953125,11.22666072845459,21.935794830322266,53.760841369628906
1021,-26367.9765625,-24049.4765625,11.225232124328613,21.928319931030273,53.704654693603516
1022,-25311.3984375,-22499.044921875,11.229805946350098,21.904754638671875,53.576255798339844
1023,-25614.044921875,-23933.7421875,11.212833404541016,21.8164005279541,53.43096923828125
1024,-26203.322265625,-26104.62890625,11.223209381103516,21.832080841064453,53.515716552734375
1025,-26796.5859375,-25235.025390625,11.223273277282715,21.870651245117188,53.639923095703125
1026,-26527.931640625,-25079.701171875,11.218092918395996,21.87821388244629,53.663719177246094
1027,-26607.53515625,-26370.72265625,11.228575706481934,21.885530471801758,53.70115661621094
1028,-26638.888671875,-25753.64453125,11.245246887207031,21.92198944091797,53.78307342529297
1029,-26913.64453125,-24849.431640625,11.233343124389648,21.92387580871582,53.7357177734375
1030,-26444.57421875,-26586.11328125,11.228500366210938,21.904212951660156,53.65039825439453
1031,-26851.025390625,-26108.353515625,11.229377746582031,21.93230628967285,53.67793655395508
1032,-26643.634765625,-24095.759765625,11.21646785736084,21.930986404418945,53.66541290283203
1033,-26699.470703125,-24491.7578125,11.219794273376465,21.932598114013672,53.65386962890625
1034,-26627.916015625,-25946.701171875,11.21802043914795,21.940990447998047,53.71263122558594
1035,-26862.705078125,-26280.58203125,11.224652290344238,21.95490264892578,53.72425842285156
1036,-26674.056640625,-25937.03125,11.218512535095215,21.97730255126953,53.76823043823242
1037,-26780.3828125,-24893.703125,11.217312812805176,21.96461296081543,53.687774658203125
1038,-26584.611328125,-26221.80078125,11.21491813659668,21.98143768310547,53.686729431152344
1039,-26777.76171875,-25052.12890625,11.212769508361816,21.960224151611328,53.641815185546875
1040,-26936.98046875,-25142.78125,11.216819763183594,21.984655380249023,53.677940368652344
1041,-26787.326171875,-26179.09765625,11.20168685913086,21.974315643310547,53.68566131591797
1042,-26747.509765625,-24490.638671875,11.207477569580078,21.97833251953125,53.728919982910156
1043,-26012.693359375,-26153.833984375,11.20051097869873,21.94143295288086,53.71189880371094
1044,-26852.99609375,-25527.6328125,11.221630096435547,21.983259201049805,53.78724670410156
1045,-26708.087890625,-26194.484375,11.216506004333496,21.978172302246094,53.67145919799805
1046,-26892.890625,-24825.021484375,11.206405639648438,21.985671997070312,53.678958892822266
1047,-26835.509765625,-25975.470703125,11.19718074798584,21.978376388549805,53.62242126464844
1048,-26677.86328125,-24436.111328125,11.194137573242188,21.97161865234375,53.55234146118164
1049,-26135.875,-25705.4609375,11.189785957336426,21.939912796020508,53.499366760253906
1050,-26974.5625,-26099.09765625,11.200063705444336,21.972238540649414,53.60670471191406
1051,-26830.123046875,-25838.158203125,11.21201229095459,21.986270904541016,53.569908142089844
1052,-26886.33203125,-25617.029296875,11.200776100158691,21.98776626586914,53.539302825927734
1053,-26888.482421875,-24660.40234375,11.217904090881348,22.014636993408203,53.600914001464844
1054,-26911.302734375,-24558.134765625,11.215957641601562,22.00531005859375,53.64454650878906
1055,-26868.95703125,-25969.875,11.21156120300293,21.995004653930664,53.62843322753906
1056,-26840.330078125,-26345.63671875,11.205669403076172,21.9989070892334,53.65222930908203
1057,-25856.796875,-24738.603515625,11.202451705932617,21.98423194885254,53.67308044433594
1058,-25652.146484375,-25697.08203125,11.18857479095459,21.91765022277832,53.6773681640625
1059,-26345.42578125,-26448.509765625,11.197826385498047,21.92186164855957,53.616668701171875
1060,-26587.900390625,-25604.671875,11.205408096313477,21.89864158630371,53.52443313598633
1061,-27001.40234375,-26184.7578125,11.228095054626465,21.96933364868164,53.60274887084961
1062,-26991.3984375,-25640.63671875,11.223034858703613,21.974597930908203,53.562652587890625
1063,-26877.99609375,-25911.849609375,11.216645240783691,21.973875045776367,53.45598602294922
1064,-26893.427734375,-25882.533203125,11.219788551330566,21.995792388916016,53.46818542480469
1065,-26885.6640625,-26853.947265625,11.218769073486328,22.005977630615234,53.52972412109375
1066,-26955.931640625,-23677.513671875,11.219039916992188,22.013025283813477,53.588768005371094
1067,-26658.671875,-26068.64453125,11.20873737335205,21.982309341430664,53.535858154296875
1068,-26764.7109375,-26428.060546875,11.196945190429688,21.963455200195312,53.532196044921875
1069,-26145.240234375,-25665.203125,11.187016487121582,21.918739318847656,53.474971771240234
1070,-26925.3515625,-25288.103515625,11.200712203979492,21.946224212646484,53.53789520263672
1071,-26595.39453125,-24548.87109375,11.220243453979492,21.996084213256836,53.64143753051758
1072,-24143.294921875,-25092.412109375,11.215326309204102,21.963314056396484,53.65995788574219
1073,-26136.216796875,-24104.408203125,11.212446212768555,21.92133331298828,53.606422424316406
1074,-26925.55859375,-26940.6796875,11.22938346862793,21.96543312072754,53.636810302734375
1075,-27041.5234375,-24999.50390625,11.226940155029297,21.997745513916016,53.611083984375
1076,-26856.138671875,-26070.140625,11.205570220947266,21.986459732055664,53.5037727355957
1077,-26367.74609375,-26532.029296875,11.19265365600586,21.961936950683594,53.49749755859375
1078,-26691.494140625,-26213.228515625,11.201969146728516,21.958351135253906,53.46111297607422
1079,-26809.640625,-25701.95703125,11.207307815551758,21.959678649902344,53.43694305419922
1080,-27057.560546875,-26296.259765625,11.212556838989258,21.979263305664062,53.545284271240234
1081,-27019.71875,-26504.056640625,11.206615447998047,21.990488052368164,53.61896514892578
1082,-27014.767578125,-24775.8515625,11.213846206665039,22.005474090576172,53.592262268066406
1083,-26738.271484375,-26114.23828125,11.194034576416016,21.983661651611328,53.56476593017578
1084,-26991.62109375,-26632.41015625,11.200997352600098,22.003488540649414,53.6248779296875
1085,-27102.58203125,-24682.794921875,11.225019454956055,22.05437469482422,53.69733810424805
1086,-26955.591796875,-26086.87109375,11.235306739807129,22.067888259887695,53.672210693359375
1087,-26903.134765625,-26215.541015625,11.222513198852539,22.03341293334961,53.590087890625
1088,-26962.9765625,-25428.361328125,11.224990844726562,22.03689956665039,53.55564880371094
1089,-26847.544921875,-21677.138671875,11.216683387756348,22.014022827148438,53.51953125
1090,-25931.685546875,-26512.705078125,11.2139253616333,21.969593048095703,53.42681121826172
1091,-26976.521484375,-25878.8515625,11.220820426940918,21.973548889160156,53.457603454589844
1092,-26801.060546875,-24408.951171875,11.218335151672363,21.983247756958008,53.51523208618164
1093,-27060.068359375,-24931.263671875,11.23098373413086,22.010852813720703,53.57347869873047
1094,-26695.490234375,-26547.59765625,11.218862533569336,21.977916717529297,53.56478500366211
1095,-26556.96875,-26530.658203125,11.217464447021484,21.954833984375,53.483238220214844
1096,-27022.193359375,-24833.62890625,11.234626770019531,22.009920120239258,53.507286071777344
1097,-27058.712890625,-26927.98046875,11.229969024658203,22.021188735961914,53.48997497558594
1098,-27089.63671875,-26173.728515625,11.205232620239258,21.996442794799805,53.43687057495117
1099,-26936.11328125,-26269.125,11.211793899536133,21.994199752807617,53.42650604248047
1100,-25605.599609375,-23374.791015625,11.215961456298828,21.991636276245117,53.50517272949219
1101,-25478.93359375,-23775.611328125,11.203060150146484,21.918960571289062,53.44443130493164
1102,-26523.83984375,-26184.953125,11.213765144348145,21.928985595703125,53.45520782470703
1103,-26960.822265625,-26350.265625,11.214668273925781,21.95154571533203,53.44879913330078
1104,-27206.044921875,-26404.849609375,11.216340065002441,21.971588134765625,53.496971130371094
1105,-26919.37109375,-23631.42578125,11.221367835998535,21.986515045166016,53.53581619262695
1106,-26908.140625,-25929.310546875,11.199585914611816,21.963390350341797,53.469478607177734
1107,-26747.361328125,-26574.150390625,11.213790893554688,21.969032287597656,53.36057662963867
1108,-26984.369140625,-25086.638671875,11.231992721557617,22.013172149658203,53.43097686767578
1109,-26947.431640625,-22197.40625,11.236800193786621,22.012256622314453,53.45276641845703
1110,-26531.13671875,-26688.146484375,11.220861434936523,21.970558166503906,53.39105224609375
1111,-27217.93359375,-25252.10546875,11.2315673828125,22.01994514465332,53.510589599609375
1112,-26976.333984375,-25487.685546875,11.222127914428711,22.01677131652832,53.509307861328125
1113,-27034.29296875,-25698.419921875,11.210245132446289,22.013824462890625,53.502532958984375
1114,-27162.361328125,-25506.537109375,11.222311973571777,22.029273986816406,53.448917388916016
1115,-26984.6328125,-25926.42578125,11.240888595581055,22.06692886352539,53.478057861328125
1116,-26725.23046875,-26145.0625,11.22769546508789,22.055400848388672,53.528175354003906
1117,-26909.455078125,-26833.25,11.231266975402832,22.053176879882812,53.55120849609375
1118,-26998.02734375,-26727.708984375,11.234227180480957,22.07177734375,53.551666259765625
1119,-26942.5703125,-24852.216796875,11.215920448303223,22.052478790283203,53.49860763549805
1120,-27029.12109375,-25082.798828125,11.213785171508789,22.04247283935547,53.461402893066406
1121,-26531.75390625,-25445.177734375,11.20416259765625,22.022186279296875,53.482994079589844
1122,-26898.421875,-26132.28125,11.206280708312988,22.000205993652344,53.411338806152344
1123,-27099.8125,-23994.775390625,11.223565101623535,22.014446258544922,53.420692443847656
1124,-26738.34375,-24646.62109375,11.226738929748535,22.015705108642578,53.512535095214844
1125,-26668.005859375,-25464.052734375,11.203091621398926,21.947734832763672,53.466217041015625
1126,-26185.09765625,-25119.23828125,11.227450370788574,21.964282989501953,53.481510162353516
1127,-26939.79296875,-25829.76171875,11.237628936767578,21.996849060058594,53.61756896972656
1128,-26999.537109375,-26739.19140625,11.223794937133789,21.972116470336914,53.568199157714844
1129,-27191.390625,-26592.41796875,11.214574813842773,21.96219253540039,53.4672737121582
1130,-27124.33203125,-25800.44140625,11.223865509033203,22.00058364868164,53.511314392089844
1131,-26938.177734375,-24997.01953125,11.207337379455566,21.970565795898438,53.426658630371094
1132,-26906.021484375,-25703.8515625,11.201898574829102,21.945663452148438,53.35559844970703
1133,-27136.544921875,-25691.568359375,11.20401382446289,21.9527587890625,53.38032531738281
1134,-26875.515625,-26351.84765625,11.22952651977539,21.974468231201172,53.39729690551758
1135,-27165.6015625,-26712.7421875,11.229625701904297,22.00021743774414,53.45780944824219
1136,-27014.255859375,-25183.189453125,11.227910995483398,22.002307891845703,53.341556549072266
1137,-27165.564453125,-25807.439453125,11.241785049438477,22.025676727294922,53.342559814453125
1138,-27104.220703125,-24315.46875,11.235578536987305,22.02792739868164,53.332496643066406
1139,-26759.39453125,-26193.74609375,11.22996711730957,22.020565032958984,53.35087203979492
1140,-27185.857421875,-26656.939453125,11.222436904907227,21.99233627319336,53.33679962158203
1141,-26757.611328125,-24472.435546875,11.227806091308594,21.98235321044922,53.29612731933594
1142,-25618.5546875,-26161.93359375,11.20822811126709,21.918407440185547,53.253395080566406
1143,-20906.46484375,-13058.595703125,11.189760208129883,21.836549758911133,53.14873123168945
1144,-18751.03125,-23734.34765625,11.11607837677002,21.65664291381836,53.02981948852539
1145,-25631.390625,-25528.4765625,11.124143600463867,21.62633514404297,53.14955139160156
1146,-26594.8046875,-24544.91015625,11.16507339477539,21.72412109375,53.417015075683594
1147,-26708.255859375,-26139.87109375,11.138134956359863,21.722261428833008,53.4063720703125
1148,-26803.9453125,-26325.45703125,11.165265083312988,21.781108856201172,53.504676818847656
1149,-26832.078125,-25624.990234375,11.171655654907227,21.81810760498047,53.501060485839844
1150,-26900.92578125,-24561.3359375,11.18873405456543,21.861595153808594,53.482322692871094
1151,-26834.048828125,-25165.69921875,11.187667846679688,21.860279083251953,53.32366180419922
1152,-26765.1171875,-25535.1953125,11.167373657226562,21.831073760986328,53.278865814208984
1153,-26815.791015625,-24816.646484375,11.186083793640137,21.85799789428711,53.35240936279297
1154,-26637.373046875,-26333.478515625,11.191064834594727,21.869400024414062,53.419368743896484
1155,-26978.91796875,-26698.525390625,11.202512741088867,21.903217315673828,53.44627380371094
1156,-26929.5703125,-25833.17578125,11.229552268981934,21.95351219177246,53.4505729675293
1157,-26847.779296875,-26409.08984375,11.219517707824707,21.943031311035156,53.371402740478516
1158,-26930.4765625,-24608.92578125,11.208707809448242,21.925392150878906,53.31840515136719
1159,-26551.484375,-25245.564453125,11.204872131347656,21.91566276550293,53.4492301940918
1160,-26773.849609375,-25726.69140625,11.218815803527832,21.915821075439453,53.42565155029297
1161,-26906.130859375,-25870.953125,11.226263999938965,21.926456451416016,53.48825454711914
1162,-26983.4453125,-26416.244140625,11.240588188171387,21.964632034301758,53.536293029785156
1163,-26969.646484375,-26543.546875,11.231928825378418,21.951583862304688,53.490257263183594
1164,-26984.865234375,-26213.65625,11.209016799926758,21.95040512084961,53.5462646484375
1165,-27086.220703125,-25415.521484375,11.21613597869873,21.95990562438965,53.50611114501953
1166,-26803.056640625,-26075.52734375,11.215940475463867,21.95154571533203,53.48285675048828
1167,-26891.392578125,-25495.171875,11.228922843933105,21.92768096923828,53.39976501464844
1168,-26926.302734375,-25352.744140625,11.216663360595703,21.899686813354492,53.350547790527344
1169,-26808.783203125,-26474.1875,11.22946548461914,21.89655303955078,53.346649169921875
1170,-27141.537109375,-25344.76171875,11.244379043579102,21.93752098083496,53.38939666748047
1171,-27081.400390625,-26352.966796875,11.266789436340332,22.005138397216797,53.464141845703125
1172,-26976.357421875,-24081.591796875,11.25931453704834,22.01775360107422,53.45501708984375
1173,-26321.927734375,-24573.861328125,11.239831924438477,21.984596252441406,53.383575439453125
1174,-26051.18359375,-24723.689453125,11.240205764770508,21.96573257446289,53.413238525390625
1175,-26986.669921875,-26701.4375,11.253973007202148,21.99590301513672,53.46184158325195
1176,-26984.521484375,-24810.865234375,11.251665115356445,22.006580352783203,53.458740234375
1177,-26852.99609375,-24900.6015625,11.260191917419434,21.998268127441406,53.4188232421875
1178,-26675.94140625,-25989.7265625,11.232311248779297,21.953964233398438,53.37363052368164
1179,-27106.884765625,-26626.158203125,11.256593704223633,21.996929168701172,53.38838195800781
1180,-27203.07421875,-24068.09375,11.2609224319458,22.017051696777344,53.43323516845703
1181,-26779.77734375,-24604.140625,11.251401901245117,22.000286102294922,53.384422302246094
1182,-26356.654296875,-26359.37109375,11.2577486038208,21.95932388305664,53.282257080078125
1183,-26980.1484375,-26139.294921875,11.25133228302002,21.972984313964844,53.446189880371094
1184,-26525.599609375,-26063.25390625,11.245672225952148,21.945175170898438,53.433048248291016
1185,-26929.173828125,-25391.16015625,11.237217903137207,21.940872192382812,53.421852111816406
1186,-26754.27734375,-25921.017578125,11.244545936584473,21.966135025024414,53.42240905761719
1187,-26941.134765625,-25614.05859375,11.248811721801758,21.967439651489258,53.46082305908203
1188,-26948.162109375,-24680.8671875,11.232853889465332,21.939285278320312,53.392974853515625
1189,-26882.849609375,-26204.0390625,11.25457763671875,21.979598999023438,53.446327209472656
1190,-26942.34765625,-25314.337890625,11.254423141479492,21.985971450805664,53.384429931640625
1191,-26357.162109375,-25525.501953125,11.262779235839844,21.963083267211914,53.2845344543457
1192,-27103.037109375,-25495.44140625,11.250186920166016,21.95220947265625,53.29672622680664
1193,-27212.208984375,-25637.052734375,11.243667602539062,21.980478286743164,53.43348693847656
1194,-27123.982421875,-25837.76953125,11.251486778259277,21.995758056640625,53.44112014770508
1195,-26859.6171875,-26482.88671875,11.25289535522461,21.977401733398438,53.326560974121094
1196,-27050.703125,-25457.869140625,11.274085998535156,21.997817993164062,53.36357879638672
1197,-27061.484375,-24970.123046875,11.265077590942383,21.982913970947266,53.377220153808594
1198,-26752.677734375,-25396.533203125,11.263787269592285,21.97644805908203,53.31956100463867
1199,-26831.61328125,-25113.521484375,11.251296997070312,21.93690299987793,53.243099212646484
1200,-26783.52734375,-25255.54296875,11.252249717712402,21.914663314819336,53.24369812011719
1201,-26972.876953125,-24758.197265625,11.266880989074707,21.946090698242188,53.29718780517578
1202,-26295.556640625,-25741.341796875,11.236108779907227,21.873538970947266,53.1798210144043
1203,-27162.12109375,-26149.2890625,11.270363807678223,21.953815460205078,53.26538848876953
1204,-27385.326171875,-25909.1953125,11.272272109985352,21.97840118408203,53.29153823852539
1205,-27304.427734375,-25358.9765625,11.278353691101074,22.006288528442383,53.38325500488281
1206,-27052.1171875,-25795.8828125,11.263202667236328,21.987457275390625,53.364356994628906
1207,-27033.8359375,-22531.529296875,11.256096839904785,21.97618865966797,53.35719299316406
1208,-26580.1953125,-26156.619140625,11.246925354003906,21.92108917236328,53.24502182006836
1209,-27056.73046875,-27017.705078125,11.24924373626709,21.943218231201172,53.212196350097656
1210,-26675.53515625,-26619.19140625,11.260446548461914,21.936180114746094,53.18878173828125
1211,-27261.619140625,-26120.138671875,11.263644218444824,21.967205047607422,53.27069091796875
1212,-27085.400390625,-25288.333984375,11.284016609191895,21.988798141479492,53.228973388671875
1213,-26957.41015625,-26241.958984375,11.254212379455566,21.934635162353516,53.20709228515625
1214,-27232.134765625,-24377.81640625,11.245871543884277,21.950393676757812,53.19558334350586
1215,-27072.208984375,-23392.54296875,11.240243911743164,21.93402671813965,53.123619079589844
1216,-27145.67578125,-25156.6640625,11.248729705810547,21.943288803100586,53.13269805908203
1217,-27076.587890625,-24518.94140625,11.258796691894531,21.935476303100586,53.12205505371094
1218,-26443.109375,-26412.0,11.25740909576416,21.919097900390625,53.11079406738281
1219,-27293.568359375,-26886.599609375,11.253975868225098,21.944339752197266,53.162479400634766
1220,-27192.611328125,-25732.25,11.2653169631958,21.9755802154541,53.18959045410156
1221,-26917.765625,-26399.037109375,11.268814086914062,21.9764404296875,53.22285461425781
1222,-27065.142578125,-25052.78515625,11.257329940795898,21.962562561035156,53.16265869140625
1223,-25587.490234375,-24392.744140625,11.253870964050293,21.91625213623047,53.082847595214844
1224,-26956.4453125,-26494.841796875,11.270940780639648,21.92691421508789,53.100440979003906
1225,-27270.951171875,-25367.951171875,11.27802562713623,21.97443389892578,53.14464569091797
1226,-27271.265625,-25381.88671875,11.275859832763672,21.991355895996094,53.14329528808594
1227,-27081.58203125,-25944.9296875,11.265610694885254,21.954532623291016,53.110435485839844
1228,-27264.529296875,-26587.203125,11.282015800476074,21.96186065673828,53.13446044921875
1229,-27085.86328125,-26805.21875,11.266509056091309,21.936405181884766,53.04102325439453
1230,-27341.541015625,-26803.75390625,11.277990341186523,21.981311798095703,53.102088928222656
1231,-27321.6015625,-26848.173828125,11.286699295043945,21.987245559692383,53.098087310791016
1232,-27337.73828125,-25239.203125,11.27652645111084,21.98992156982422,53.03628921508789
1233,-26823.5078125,-21484.2890625,11.275054931640625,21.972204208374023,53.06199645996094
1234,-25629.66015625,-26155.798828125,11.282523155212402,21.917861938476562,53.04624938964844
1235,-25388.8359375,-25175.51171875,11.270527839660645,21.841463088989258,53.0391845703125
1236,-26653.14453125,-26679.033203125,11.279065132141113,21.867931365966797,53.085880279541016
1237,-27374.748046875,-26126.529296875,11.282888412475586,21.93561363220215,53.28669357299805
1238,-27369.591796875,-26388.07421875,11.276745796203613,21.955211639404297,53.22080993652344
1239,-27116.908203125,-23976.025390625,11.270896911621094,21.961044311523438,53.13427734375
1240,-27000.044921875,-25147.826171875,11.261460304260254,21.924068450927734,53.06786346435547
1241,-27269.7734375,-25367.58203125,11.268951416015625,21.955425262451172,53.12519073486328
1242,-27477.052734375,-26540.126953125,11.285466194152832,21.99300765991211,53.19921112060547
1243,-27250.453125,-27000.23828125,11.293225288391113,21.99944305419922,53.17300796508789
1244,-27393.076171875,-26378.791015625,11.297833442687988,22.025447845458984,53.16569519042969
1245,-27288.1953125,-25481.4140625,11.258353233337402,21.98640251159668,53.13042449951172
1246,-27220.984375,-26237.89453125,11.264193534851074,21.996780395507812,53.173805236816406
1247,-27137.162109375,-26139.16015625,11.246122360229492,21.944250106811523,53.035865783691406
1248,-27521.75,-24586.291015625,11.273345947265625,21.97107696533203,53.08580017089844
1249,-27404.6875,-24966.1953125,11.301642417907715,22.013626098632812,53.147926330566406
1250,-27434.86328125,-25259.931640625,11.292014122009277,22.009912490844727,53.064876556396484
1251,-27092.041015625,-25055.1015625,11.27961254119873,21.97618865966797,52.991458892822266
1252,-26787.365234375,-27140.619140625,11.259879112243652,21.924564361572266,53.01816177368164
1253,-24997.119140625,-24813.3203125,11.257999420166016,21.82757568359375,52.8668212890625
1254,-27000.046875,-24791.3359375,11.285943031311035,21.856430053710938,53.030311584472656
1255,-27257.720703125,-25817.837890625,11.285811424255371,21.879642486572266,53.0250244140625
1256,-27304.837890625,-26755.61328125,11.307685852050781,21.941509246826172,53.08964538574219
1257,-27395.150390625,-25431.251953125,11.303900718688965,21.944849014282227,53.084800720214844
1258,-27349.1796875,-26614.4140625,11.299193382263184,21.94230079650879,53.0709228515625
1259,-27360.361328125,-25998.525390625,11.318955421447754,21.960744857788086,53.010475158691406
1260,-27377.103515625,-26830.935546875,11.307524681091309,21.941593170166016,52.96654510498047
1261,-27241.87109375,-25356.466796875,11.296161651611328,21.936044692993164,53.02973175048828
1262,-27021.142578125,-25446.208984375,11.288346290588379,21.906497955322266,52.99751663208008
1263,-26971.443359375,-25786.275390625,11.291064262390137,21.89629364013672,53.04638671875
1264,-26951.46875,-26686.888671875,11.277209281921387,21.865020751953125,53.02694320678711
1265,-27303.029296875,-24116.267578125,11.294916152954102,21.89137840270996,53.01820373535156
1266,-27355.22265625,-26409.896484375,11.302408218383789,21.910118103027344,53.075592041015625
1267,-27556.998046875,-25601.806640625,11.319604873657227,21.95223617553711,53.140132904052734
1268,-27220.1015625,-26107.716796875,11.320395469665527,21.966848373413086,53.09726333618164
1269,-27294.314453125,-25423.078125,11.30040454864502,21.950502395629883,53.06092071533203
1270,-27403.41796875,-26629.193359375,11.299149513244629,21.93857192993164,52.93484115600586
1271,-27433.08984375,-26057.30859375,11.314777374267578,21.97032928466797,53.03404235839844
1272,-27224.2109375,-26895.015625,11.299861907958984,21.964988708496094,53.093719482421875
1273,-27144.279296875,-25251.951171875,11.309059143066406,21.95915985107422,53.0740966796875
1274,-27291.08984375,-25457.263671875,11.320429801940918,21.966758728027344,53.011688232421875
1275,-27460.814453125,-25089.423828125,11.28969669342041,21.937896728515625,52.9761962890625
1276,-27345.78515625,-26820.638671875,11.269556999206543,21.9291934967041,53.02796936035156
1277,-27321.994140625,-25754.20703125,11.281930923461914,21.953868865966797,53.06080627441406
1278,-25904.0859375,-23992.919921875,11.275080680847168,21.937063217163086,53.040809631347656
1279,-26920.681640625,-23235.697265625,11.301671981811523,21.942302703857422,53.0635871887207
1280,-27306.365234375,-26557.75390625,11.284637451171875,21.902660369873047,52.96330261230469
1281,-27420.96484375,-26881.955078125,11.279313087463379,21.907468795776367,52.93885803222656
1282,-27444.43359375,-26294.73828125,11.29386043548584,21.93340301513672,52.95543670654297
1283,-27095.900390625,-25473.8515625,11.289623260498047,21.91770362854004,52.94654083251953
1284,-26912.859375,-25660.19921875,11.278350830078125,21.894329071044922,53.040626525878906
1285,-26991.96484375,-26601.009765625,11.278696060180664,21.87060546875,52.942718505859375
1286,-27190.4375,-26673.794921875,11.295575141906738,21.887596130371094,52.931488037109375
1287,-27181.228515625,-24677.107421875,11.296636581420898,21.913602828979492,52.96107864379883
1288,-26825.55859375,-25846.189453125,11.299864768981934,21.897714614868164,52.99447250366211
1289,-27284.462890625,-23925.46875,11.288902282714844,21.87613296508789,53.006507873535156
1290,-27003.705078125,-25514.837890625,11.321516990661621,21.914791107177734,53.07582473754883
1291,-27155.4921875,-26472.53515625,11.321015357971191,21.906946182250977,53.01841735839844
1292,-27245.787109375,-25228.62890625,11.314497947692871,21.900461196899414,52.98310089111328
1293,-27344.6875,-26619.53515625,11.321782112121582,21.921737670898438,52.96896743774414
1294,-27281.5390625,-26584.119140625,11.342594146728516,21.95746421813965,53.04669189453125
1295,-27367.74609375,-26665.5078125,11.336052894592285,21.955867767333984,53.040802001953125
